"Marque;Carburant;puiss_max;masse_ordma_min;Carrosserie;boite;gamme2;CO2;Cat_CO2"
"BMW;GO;135.0;1495;BERLINE;M;MOY-INFERIEURE;126.0;C"
"BMW;ES;125.0;1365;BERLINE;M;MOY-INFERIEURE;153.0;D"
"BMW;ES;125.0;1385;BERLINE;A;MOY-INFERIEURE;155.0;D"
"BMW;GO;130.0;1440;BERLINE;M;MOY-INFERIEURE;125.0;C"
"BMW;GO;130.0;1440;BERLINE;A;MOY-INFERIEURE;140.0;C"
"BMW;GO;135.0;1500;BERLINE;M;MOY-INFERIEURE;123.0;C"
"BMW;GO;135.0;1500;BERLINE;M;MOY-INFERIEURE;126.0;C"
"BMW;GO;135.0;1440;BERLINE;A;MOY-INFERIEURE;116.0;B"
"BMW;GO;135.0;1440;BERLINE;A;MOY-INFERIEURE;119.0;B"
"BMW;GO;135.0;1420;BERLINE;M;MOY-INFERIEURE;119.0;B"
"BMW;GO;135.0;1420;BERLINE;M;MOY-INFERIEURE;122.0;C"
"BMW;GO;160.0;1480;BERLINE;A;MOY-INFERIEURE;126.0;C"
"BMW;GO;160.0;1465;BERLINE;M;MOY-INFERIEURE;129.0;C"
"BMW;GO;150.0;1615;CABRIOLET;M;MOY-INFERIEURE;139.0;C"
"BMW;GO;150.0;1615;CABRIOLET;A;MOY-INFERIEURE;149.0;D"
"BMW;GO;150.0;1495;COUPE;M;MOY-INFERIEURE;134.0;C"
"BMW;GO;150.0;1495;COUPE;A;MOY-INFERIEURE;145.0;D"
"BMW;GO;150.0;1485;BERLINE;M;MOY-INFERIEURE;135.0;C"
"BMW;GO;150.0;1485;BERLINE;A;MOY-INFERIEURE;145.0;D"
"BMW;ES;160.0;1480;COUPE;M;MOY-INFERIEURE;189.0;E"
"BMW;ES;160.0;1505;COUPE;A;MOY-INFERIEURE;189.0;E"
"BMW;ES;160.0;1585;BERLINE;M;MOY-INFERIEURE;194.0;E"
"BMW;ES;160.0;1615;CABRIOLET;A;MOY-INFERIEURE;194.0;E"
"BMW;GO;85.0;1385;BERLINE;M;MOY-INFERIEURE;99.0;A"
"BMW;ES;190.0;1450;BERLINE;M;MOY-INFERIEURE;199.0;E"
"BMW;ES;190.0;1475;BERLINE;A;MOY-INFERIEURE;199.0;E"
"BMW;ES;225.0;1530;COUPE;M;MOY-INFERIEURE;198.0;E"
"BMW;ES;225.0;1545;COUPE;A;MOY-INFERIEURE;198.0;E"
"BMW;ES;225.0;1665;CABRIOLET;M;MOY-INFERIEURE;200.0;E"
"BMW;ES;225.0;1675;CABRIOLET;A;MOY-INFERIEURE;200.0;E"
"BMW;ES;235.0;1590;BERLINE;A;MOY-INFERIEURE;182.0;E"
"BMW;ES;235.0;1520;BERLINE;A;MOY-INFERIEURE;175.0;E"
"BMW;ES;235.0;1505;BERLINE;M;MOY-INFERIEURE;188.0;E"
"BMW;ES;235.0;1595;BERLINE;A;MOY-INFERIEURE;182.0;E"
"BMW;ES;100.0;1545;BREAK;A;SUPERIEURE;138.0;C"
"BMW;ES;100.0;1545;BREAK;A;SUPERIEURE;143.0;D"
"BMW;ES;100.0;1525;BREAK;M;SUPERIEURE;138.0;C"
"BMW;ES;100.0;1525;BREAK;M;SUPERIEURE;143.0;D"
"BMW;GO;85.0;1570;BREAK;A;SUPERIEURE;119.0;B"
"BMW;GO;85.0;1570;BREAK;A;SUPERIEURE;123.0;C"
"BMW;GO;85.0;1550;BREAK;M;SUPERIEURE;119.0;B"
"BMW;GO;85.0;1550;BREAK;M;SUPERIEURE;123.0;C"
"BMW;ES;100.0;1480;BERLINE;A;SUPERIEURE;134.0;C"
"BMW;ES;100.0;1480;BERLINE;A;SUPERIEURE;137.0;C"
"BMW;ES;100.0;1460;BERLINE;M;SUPERIEURE;134.0;C"
"BMW;ES;100.0;1460;BERLINE;M;SUPERIEURE;137.0;C"
"BMW;GO;85.0;1505;BERLINE;A;SUPERIEURE;116.0;B"
"BMW;GO;85.0;1505;BERLINE;A;SUPERIEURE;117.0;B"
"BMW;GO;85.0;1485;BERLINE;M;SUPERIEURE;114.0;B"
"BMW;GO;85.0;1485;BERLINE;M;SUPERIEURE;118.0;B"
"BMW;GO;105.0;1635;BERLINE;A;SUPERIEURE;127.0;C"
"BMW;GO;105.0;1635;BERLINE;A;SUPERIEURE;129.0;C"
"BMW;GO;105.0;1615;BERLINE;M;SUPERIEURE;119.0;B"
"BMW;GO;105.0;1615;BERLINE;M;SUPERIEURE;122.0;C"
"BMW;GO;105.0;1570;BREAK;A;SUPERIEURE;119.0;B"
"BMW;GO;105.0;1570;BREAK;A;SUPERIEURE;123.0;C"
"BMW;GO;105.0;1550;BREAK;M;SUPERIEURE;119.0;B"
"BMW;GO;105.0;1550;BREAK;M;SUPERIEURE;123.0;C"
"BMW;ES;105.0;1505;BREAK;M;SUPERIEURE;147.0;D"
"BMW;ES;105.0;1535;BREAK;A;SUPERIEURE;159.0;D"
"BMW;GO;105.0;1565;BREAK;M;SUPERIEURE;120.0;B"
"BMW;GO;105.0;1580;BREAK;A;SUPERIEURE;142.0;D"
"BMW;GO;105.0;1505;BERLINE;A;SUPERIEURE;117.0;B"
"BMW;GO;105.0;1505;BERLINE;A;SUPERIEURE;118.0;B"
"BMW;GO;105.0;1485;BERLINE;M;SUPERIEURE;116.0;B"
"BMW;GO;105.0;1485;BERLINE;M;SUPERIEURE;118.0;B"
"BMW;ES;135.0;1635;BERLINE;A;SUPERIEURE;145.0;D"
"BMW;ES;135.0;1635;BERLINE;A;SUPERIEURE;147.0;D"
"BMW;GO;135.0;1650;BERLINE;A;SUPERIEURE;129.0;C"
"BMW;GO;135.0;1650;BERLINE;A;SUPERIEURE;131.0;C"
"BMW;GO;135.0;1640;BERLINE;M;SUPERIEURE;129.0;C"
"BMW;GO;135.0;1640;BERLINE;M;SUPERIEURE;131.0;C"
"BMW;ES;125.0;1670;CABRIOLET;M;SUPERIEURE;159.0;D"
"BMW;ES;125.0;1700;CABRIOLET;A;SUPERIEURE;169.0;E"
"BMW;GO;135.0;1730;CABRIOLET;M;SUPERIEURE;135.0;C"
"BMW;GO;135.0;1745;CABRIOLET;A;SUPERIEURE;149.0;D"
"BMW;ES;125.0;1435;COUPE;M;SUPERIEURE;154.0;D"
"BMW;ES;125.0;1465;COUPE;A;SUPERIEURE;159.0;D"
"BMW;GO;135.0;1590;COUPE;M;SUPERIEURE;137.0;C"
"BMW;GO;135.0;1605;COUPE;A;SUPERIEURE;150.0;D"
"BMW;GO;135.0;1495;COUPE;M;SUPERIEURE;125.0;C"
"BMW;GO;135.0;1505;COUPE;A;SUPERIEURE;140.0;C"
"BMW;ES;135.0;1560;BERLINE;A;SUPERIEURE;143.0;D"
"BMW;ES;135.0;1560;BREAK;A;SUPERIEURE;145.0;D"
"BMW;ES;135.0;1540;BERLINE;M;SUPERIEURE;149.0;D"
"BMW;ES;135.0;1540;BREAK;M;SUPERIEURE;152.0;D"
"BMW;ES;135.0;1635;BREAK;A;SUPERIEURE;152.0;D"
"BMW;ES;135.0;1635;BREAK;A;SUPERIEURE;154.0;D"
"BMW;ES;135.0;1615;BREAK;M;SUPERIEURE;159.0;D"
"BMW;ES;135.0;1615;BREAK;M;SUPERIEURE;160.0;D"
"BMW;GO;135.0;1660;BREAK;A;SUPERIEURE;129.0;C"
"BMW;GO;135.0;1660;BREAK;A;SUPERIEURE;133.0;C"
"BMW;GO;135.0;1650;BREAK;M;SUPERIEURE;129.0;C"
"BMW;GO;135.0;1650;BREAK;M;SUPERIEURE;133.0;C"
"BMW;GO;120.0;1575;BREAK;A;SUPERIEURE;112.0;B"
"BMW;GO;120.0;1565;BREAK;M;SUPERIEURE;112.0;B"
"BMW;ES;125.0;1505;BREAK;M;SUPERIEURE;149.0;D"
"BMW;ES;125.0;1535;BREAK;A;SUPERIEURE;164.0;E"
"BMW;GO;135.0;1580;BREAK;M;SUPERIEURE;128.0;C"
"BMW;GO;135.0;1595;BREAK;A;SUPERIEURE;142.0;D"
"BMW;GO;135.0;1665;BREAK;M;SUPERIEURE;140.0;C"
"BMW;GO;135.0;1680;BREAK;A;SUPERIEURE;153.0;D"
"BMW;GO;120.0;1580;BREAK;M;SUPERIEURE;114.0;B"
"BMW;ES;135.0;1495;BERLINE;A;SUPERIEURE;138.0;C"
"BMW;ES;135.0;1495;BERLINE;A;SUPERIEURE;141.0;D"
"BMW;ES;135.0;1475;BERLINE;M;SUPERIEURE;144.0;D"
"BMW;ES;135.0;1475;BERLINE;M;SUPERIEURE;147.0;D"
"BMW;ES;135.0;1565;BERLINE;A;SUPERIEURE;149.0;D"
"BMW;ES;135.0;1565;BERLINE;A;SUPERIEURE;152.0;D"
"BMW;ES;135.0;1545;BERLINE;M;SUPERIEURE;158.0;D"
"BMW;ES;135.0;1545;BERLINE;M;SUPERIEURE;159.0;D"
"BMW;GO;135.0;1505;BERLINE;A;SUPERIEURE;117.0;B"
"BMW;GO;135.0;1505;BERLINE;A;SUPERIEURE;118.0;B"
"BMW;GO;135.0;1495;BERLINE;M;SUPERIEURE;119.0;B"
"BMW;GO;135.0;1495;BERLINE;M;SUPERIEURE;120.0;B"
"BMW;GO;135.0;1595;BERLINE;A;SUPERIEURE;124.0;C"
"BMW;GO;135.0;1595;BERLINE;A;SUPERIEURE;125.0;C"
"BMW;GO;135.0;1585;BERLINE;M;SUPERIEURE;127.0;C"
"BMW;GO;135.0;1585;BERLINE;M;SUPERIEURE;128.0;C"
"BMW;GO;120.0;1505;BERLINE;A;SUPERIEURE;109.0;B"
"BMW;GO;120.0;1495;BERLINE;M;SUPERIEURE;109.0;B"
"BMW;ES;125.0;1465;BERLINE;M;SUPERIEURE;124.0;C"
"BMW;ES;160.0;1730;CABRIOLET;M;SUPERIEURE;176.0;E"
"BMW;ES;160.0;1760;CABRIOLET;A;SUPERIEURE;185.0;E"
"BMW;GO;150.0;1815;CABRIOLET;M;SUPERIEURE;160.0;D"
"BMW;GO;150.0;1830;CABRIOLET;A;SUPERIEURE;168.0;E"
"BMW;ES;160.0;1505;COUPE;M;SUPERIEURE;168.0;E"
"BMW;ES;160.0;1535;COUPE;A;SUPERIEURE;174.0;E"
"BMW;ES;160.0;1605;COUPE;M;SUPERIEURE;188.0;E"
"BMW;ES;160.0;1625;COUPE;A;SUPERIEURE;192.0;E"
"BMW;GO;150.0;1590;COUPE;M;SUPERIEURE;151.0;D"
"BMW;GO;150.0;1605;COUPE;A;SUPERIEURE;160.0;D"
"BMW;GO;160.0;1615;BREAK;M;SUPERIEURE;134.0;C"
"BMW;ES;160.0;1565;BREAK;M;SUPERIEURE;170.0;E"
"BMW;ES;160.0;1595;COUPE;A;SUPERIEURE;178.0;E"
"BMW;ES;160.0;1715;BREAK;M;SUPERIEURE;190.0;E"
"BMW;ES;160.0;1735;BREAK;A;SUPERIEURE;194.0;E"
"BMW;GO;150.0;1665;BREAK;M;SUPERIEURE;153.0;D"
"BMW;GO;150.0;1680;BREAK;A;SUPERIEURE;163.0;E"
"BMW;GO;160.0;1550;BERLINE;M;SUPERIEURE;129.0;C"
"BMW;ES;180.0;1680;BREAK;A;SUPERIEURE;162.0;E"
"BMW;ES;180.0;1660;BREAK;M;SUPERIEURE;166.0;E"
"BMW;ES;180.0;1530;BERLINE;A;SUPERIEURE;147.0;D"
"BMW;ES;180.0;1505;BERLINE;M;SUPERIEURE;149.0;D"
"BMW;ES;180.0;1610;BERLINE;A;SUPERIEURE;157.0;D"
"BMW;ES;180.0;1595;BERLINE;M;SUPERIEURE;159.0;D"
"BMW;ES;200.0;1780;CABRIOLET;M;SUPERIEURE;182.0;E"
"BMW;ES;200.0;1795;CABRIOLET;A;SUPERIEURE;190.0;E"
"BMW;GO;180.0;1825;CABRIOLET;M;SUPERIEURE;162.0;E"
"BMW;GO;180.0;1840;CABRIOLET;A;SUPERIEURE;170.0;E"
"BMW;ES;200.0;1640;COUPE;M;SUPERIEURE;191.0;E"
"BMW;ES;200.0;1655;COUPE;A;SUPERIEURE;193.0;E"
"BMW;ES;200.0;1540;COUPE;M;SUPERIEURE;173.0;E"
"BMW;ES;200.0;1555;COUPE;A;SUPERIEURE;175.0;E"
"BMW;GO;180.0;1700;COUPE;M;SUPERIEURE;171.0;E"
"BMW;GO;180.0;1715;COUPE;A;SUPERIEURE;178.0;E"
"BMW;GO;180.0;1600;COUPE;M;SUPERIEURE;152.0;D"
"BMW;GO;180.0;1615;COUPE;A;SUPERIEURE;164.0;E"
"BMW;GO;190.0;1750;BREAK;A;SUPERIEURE;142.0;D"
"BMW;ES;200.0;1715;BREAK;M;SUPERIEURE;193.0;E"
"BMW;ES;200.0;1735;BREAK;A;SUPERIEURE;195.0;E"
"BMW;ES;200.0;1615;BREAK;M;SUPERIEURE;177.0;E"
"BMW;ES;200.0;1630;BREAK;A;SUPERIEURE;184.0;E"
"BMW;GO;180.0;1775;BREAK;M;SUPERIEURE;174.0;E"
"BMW;GO;180.0;1790;BREAK;A;SUPERIEURE;181.0;E"
"BMW;GO;180.0;1675;BREAK;M;SUPERIEURE;155.0;D"
"BMW;GO;180.0;1690;BREAK;A;SUPERIEURE;165.0;E"
"BMW;GO;190.0;1685;BERLINE;A;SUPERIEURE;137.0;C"
"BMW;ES;225.0;1810;CABRIOLET;M;SUPERIEURE;205.0;F"
"BMW;ES;225.0;1825;CABRIOLET;A;SUPERIEURE;205.0;F"
"BMW;ES;225.0;1680;COUPE;M;SUPERIEURE;205.0;F"
"BMW;ES;225.0;1695;COUPE;A;SUPERIEURE;212.0;F"
"BMW;ES;225.0;1600;COUPE;M;SUPERIEURE;196.0;E"
"BMW;ES;225.0;1615;COUPE;A;SUPERIEURE;196.0;E"
"BMW;GO;210.0;1645;COUPE;A;SUPERIEURE;174.0;E"
"BMW;ES;225.0;1660;BREAK;A;SUPERIEURE;177.0;E"
"BMW;ES;225.0;1650;BREAK;M;SUPERIEURE;189.0;E"
"BMW;ES;225.0;1730;BREAK;A;SUPERIEURE;184.0;E"
"BMW;ES;225.0;1735;BREAK;M;SUPERIEURE;206.0;F"
"BMW;ES;225.0;1750;BREAK;A;SUPERIEURE;215.0;F"
"BMW;ES;225.0;1670;BREAK;M;SUPERIEURE;199.0;E"
"BMW;ES;225.0;1685;BREAK;A;SUPERIEURE;203.0;F"
"BMW;GO;210.0;1720;BREAK;A;SUPERIEURE;176.0;E"
"BMW;ES;225.0;1595;BERLINE;A;SUPERIEURE;169.0;E"
"BMW;ES;225.0;1585;BERLINE;M;SUPERIEURE;186.0;E"
"BMW;ES;225.0;1665;BERLINE;A;SUPERIEURE;178.0;E"
"BMW;ES;225.0;1655;BERLINE;M;SUPERIEURE;193.0;E"
"BMW;GO;135.0;1790;BREAK;A;LUXE;129.0;C"
"BMW;GO;135.0;1790;BREAK;A;LUXE;133.0;C"
"BMW;GO;135.0;1790;BREAK;A;LUXE;136.0;C"
"BMW;GO;135.0;1785;BREAK;M;LUXE;130.0;C"
"BMW;GO;135.0;1785;BREAK;M;LUXE;134.0;C"
"BMW;GO;135.0;1785;BREAK;M;LUXE;137.0;C"
"BMW;ES;135.0;1790;BREAK;A;LUXE;156.0;D"
"BMW;ES;135.0;1790;BREAK;A;LUXE;160.0;D"
"BMW;ES;135.0;1790;BREAK;A;LUXE;163.0;E"
"BMW;ES;135.0;1780;BREAK;M;LUXE;163.0;E"
"BMW;ES;135.0;1780;BREAK;M;LUXE;167.0;E"
"BMW;ES;135.0;1780;BREAK;M;LUXE;170.0;E"
"BMW;GO;135.0;1700;BERLINE;A;LUXE;123.0;C"
"BMW;GO;135.0;1700;BERLINE;A;LUXE;127.0;C"
"BMW;GO;135.0;1700;BERLINE;A;LUXE;129.0;C"
"BMW;GO;135.0;1695;BERLINE;M;LUXE;125.0;C"
"BMW;GO;135.0;1695;BERLINE;M;LUXE;128.0;C"
"BMW;GO;135.0;1695;BERLINE;M;LUXE;130.0;C"
"BMW;GO;135.0;1695;BERLINE;M;LUXE;119.0;B"
"BMW;ES;135.0;1685;BERLINE;A;LUXE;149.0;D"
"BMW;ES;135.0;1685;BERLINE;A;LUXE;153.0;D"
"BMW;ES;135.0;1685;BERLINE;A;LUXE;155.0;D"
"BMW;ES;135.0;1670;BERLINE;M;LUXE;157.0;D"
"BMW;ES;135.0;1670;BERLINE;M;LUXE;161.0;E"
"BMW;ES;135.0;1670;BERLINE;M;LUXE;163.0;E"
"BMW;GO;135.0;1950;BERLINE;A;LUXE;139.0;C"
"BMW;GO;160.0;1825;BREAK;A;LUXE;135.0;C"
"BMW;GO;160.0;1825;BREAK;A;LUXE;139.0;C"
"BMW;GO;160.0;1825;BREAK;A;LUXE;142.0;D"
"BMW;GO;160.0;1820;BREAK;M;LUXE;138.0;C"
"BMW;GO;160.0;1820;BREAK;M;LUXE;142.0;D"
"BMW;GO;160.0;1820;BREAK;M;LUXE;145.0;D"
"BMW;GO;160.0;1895;BREAK;A;LUXE;143.0;D"
"BMW;GO;160.0;1895;BREAK;A;LUXE;147.0;D"
"BMW;GO;160.0;1895;BREAK;A;LUXE;150.0;D"
"BMW;GO;160.0;1795;BERLINE;A;LUXE;134.0;C"
"BMW;GO;160.0;1795;BERLINE;A;LUXE;138.0;C"
"BMW;GO;160.0;1795;BERLINE;A;LUXE;140.0;C"
"BMW;GO;160.0;1725;BERLINE;A;LUXE;126.0;C"
"BMW;GO;160.0;1725;BERLINE;A;LUXE;130.0;C"
"BMW;GO;160.0;1725;BERLINE;A;LUXE;132.0;C"
"BMW;GO;160.0;1720;BERLINE;M;LUXE;132.0;C"
"BMW;GO;160.0;1720;BERLINE;M;LUXE;136.0;C"
"BMW;GO;160.0;1720;BERLINE;M;LUXE;138.0;C"
"BMW;ES;180.0;1800;BREAK;A;LUXE;159.0;D"
"BMW;ES;180.0;1800;BREAK;A;LUXE;163.0;E"
"BMW;ES;180.0;1800;BREAK;A;LUXE;166.0;E"
"BMW;ES;180.0;1790;BREAK;M;LUXE;165.0;E"
"BMW;ES;180.0;1790;BREAK;M;LUXE;169.0;E"
"BMW;ES;180.0;1790;BREAK;M;LUXE;172.0;E"
"BMW;ES;180.0;1880;BREAK;A;LUXE;169.0;E"
"BMW;ES;180.0;1880;BREAK;A;LUXE;173.0;E"
"BMW;ES;180.0;1880;BREAK;A;LUXE;176.0;E"
"BMW;ES;180.0;1695;BERLINE;A;LUXE;152.0;D"
"BMW;ES;180.0;1695;BERLINE;A;LUXE;156.0;D"
"BMW;ES;180.0;1695;BERLINE;A;LUXE;158.0;D"
"BMW;ES;180.0;1685;BERLINE;M;LUXE;159.0;D"
"BMW;ES;180.0;1685;BERLINE;M;LUXE;163.0;E"
"BMW;ES;180.0;1685;BERLINE;M;LUXE;165.0;E"
"BMW;ES;180.0;1780;BERLINE;A;LUXE;162.0;E"
"BMW;ES;180.0;1780;BERLINE;A;LUXE;166.0;E"
"BMW;ES;180.0;1780;BERLINE;A;LUXE;168.0;E"
"BMW;GO;190.0;1940;BREAK;A;LUXE;149.0;D"
"BMW;GO;190.0;1940;BREAK;A;LUXE;153.0;D"
"BMW;GO;190.0;1940;BREAK;A;LUXE;156.0;D"
"BMW;ES;200.0;1820;BREAK;A;LUXE;177.0;E"
"BMW;ES;200.0;1820;BREAK;A;LUXE;181.0;E"
"BMW;ES;200.0;1820;BREAK;A;LUXE;184.0;E"
"BMW;ES;200.0;1800;BREAK;M;LUXE;183.0;E"
"BMW;ES;200.0;1800;BREAK;M;LUXE;187.0;E"
"BMW;ES;200.0;1800;BREAK;M;LUXE;190.0;E"
"BMW;GO;190.0;1870;BREAK;A;LUXE;145.0;D"
"BMW;GO;190.0;1870;BREAK;A;LUXE;149.0;D"
"BMW;GO;190.0;1870;BREAK;A;LUXE;152.0;D"
"BMW;GO;190.0;1860;BREAK;M;LUXE;155.0;D"
"BMW;GO;190.0;1860;BREAK;M;LUXE;159.0;D"
"BMW;GO;190.0;1860;BREAK;M;LUXE;162.0;E"
"BMW;GO;190.0;1865;BERLINE;A;LUXE;146.0;D"
"BMW;GO;190.0;1865;BERLINE;A;LUXE;149.0;D"
"BMW;GO;190.0;1865;BERLINE;A;LUXE;152.0;D"
"BMW;GO;190.0;1770;BERLINE;A;LUXE;139.0;C"
"BMW;GO;190.0;1770;BERLINE;A;LUXE;143.0;D"
"BMW;GO;190.0;1770;BERLINE;A;LUXE;145.0;D"
"BMW;GO;190.0;1760;BERLINE;M;LUXE;149.0;D"
"BMW;GO;190.0;1760;BERLINE;M;LUXE;153.0;D"
"BMW;GO;190.0;1760;BERLINE;M;LUXE;155.0;D"
"BMW;ES;200.0;1730;BERLINE;A;LUXE;173.0;E"
"BMW;ES;200.0;1730;BERLINE;A;LUXE;176.0;E"
"BMW;ES;200.0;1730;BERLINE;A;LUXE;178.0;E"
"BMW;ES;200.0;1710;BERLINE;M;LUXE;177.0;E"
"BMW;ES;200.0;1710;BERLINE;M;LUXE;180.0;E"
"BMW;ES;200.0;1710;BERLINE;M;LUXE;182.0;E"
"BMW;GO;180.0;2035;BERLINE;A;LUXE;173.0;E"
"BMW;GO;180.0;2090;BERLINE;A;LUXE;183.0;E"
"BMW;GO;190.0;2085;BERLINE;A;LUXE;163.0;E"
"BMW;GO;190.0;2015;BERLINE;A;LUXE;153.0;D"
"BMW;ES;225.0;1845;BREAK;A;LUXE;179.0;E"
"BMW;ES;225.0;1845;BREAK;A;LUXE;183.0;E"
"BMW;ES;225.0;1845;BREAK;A;LUXE;186.0;E"
"BMW;ES;225.0;1840;BREAK;M;LUXE;190.0;E"
"BMW;ES;225.0;1840;BREAK;M;LUXE;194.0;E"
"BMW;ES;225.0;1840;BREAK;M;LUXE;197.0;E"
"BMW;ES;225.0;1915;BERLINE;A;LUXE;194.0;E"
"BMW;ES;225.0;1915;BERLINE;A;LUXE;197.0;E"
"BMW;ES;225.0;1915;BERLINE;A;LUXE;199.0;E"
"BMW;GO;230.0;1970;BREAK;A;LUXE;156.0;D"
"BMW;GO;230.0;1970;BREAK;A;LUXE;159.0;D"
"BMW;GO;230.0;1970;BREAK;A;LUXE;163.0;E"
"BMW;GO;230.0;1900;BREAK;A;LUXE;148.0;D"
"BMW;GO;230.0;1900;BREAK;A;LUXE;152.0;D"
"BMW;GO;230.0;1900;BREAK;A;LUXE;155.0;D"
"BMW;ES;225.0;1775;BERLINE;A;LUXE;177.0;E"
"BMW;ES;225.0;1775;BERLINE;A;LUXE;180.0;E"
"BMW;ES;225.0;1775;BERLINE;A;LUXE;183.0;E"
"BMW;ES;225.0;1760;BERLINE;M;LUXE;188.0;E"
"BMW;ES;225.0;1760;BERLINE;M;LUXE;192.0;E"
"BMW;ES;225.0;1760;BERLINE;M;LUXE;194.0;E"
"BMW;ES;225.0;1840;BERLINE;A;LUXE;185.0;E"
"BMW;ES;225.0;1840;BERLINE;A;LUXE;188.0;E"
"BMW;ES;225.0;1840;BERLINE;A;LUXE;190.0;E"
"BMW;GO;230.0;1800;BERLINE;A;LUXE;142.0;D"
"BMW;GO;230.0;1800;BERLINE;A;LUXE;146.0;D"
"BMW;GO;230.0;1800;BERLINE;A;LUXE;148.0;D"
"BMW;GO;230.0;1870;BERLINE;A;LUXE;149.0;D"
"BMW;GO;230.0;1870;BERLINE;A;LUXE;154.0;D"
"BMW;GO;230.0;1870;BERLINE;A;LUXE;156.0;D"
"BMW;ES;225.0;2015;BERLINE;A;LUXE;209.0;F"
"BMW;GO;220.0;2045;BERLINE;A;LUXE;175.0;E"
"BMW;ES;225.0;2070;BERLINE;A;LUXE;216.0;F"
"BMW;GO;220.0;2110;BERLINE;A;LUXE;187.0;E"
"BMW;GO;230.0;2115;BERLINE;A;LUXE;168.0;E"
"BMW;GO;230.0;2045;BERLINE;A;LUXE;154.0;D"
"BMW;ES;300.0;1975;BREAK;A;LUXE;249.0;F"
"BMW;ES;300.0;1975;BREAK;A;LUXE;250.0;G"
"BMW;GO;280.0;2065;BREAK;A;LUXE;169.0;E"
"BMW;ES;300.0;1905;BERLINE;A;LUXE;242.0;F"
"BMW;ES;300.0;1905;BERLINE;A;LUXE;243.0;F"
"BMW;ES;300.0;1975;BERLINE;A;LUXE;256.0;G"
"BMW;ES;300.0;1975;BERLINE;A;LUXE;257.0;G"
"BMW;GO;280.0;1970;BREAK;A;LUXE;165.0;E"
"BMW;ES;330.0;2145;BERLINE;A;LUXE;214.0;F"
"BMW;ES;300.0;2135;BERLINE;A;LUXE;263.0;G"
"BMW;ES;330.0;2215;BERLINE;A;LUXE;224.0;F"
"BMW;ES;300.0;2205;BERLINE;A;LUXE;275.0;G"
"BMW;GO;230.0;1945;COUPE;A;LUXE;152.0;D"
"BMW;GO;230.0;1945;COUPE;A;LUXE;154.0;D"
"BMW;GO;230.0;1945;COUPE;A;LUXE;158.0;D"
"BMW;ES;235.0;1900;COUPE;A;LUXE;189.0;E"
"BMW;ES;235.0;1900;COUPE;A;LUXE;193.0;E"
"BMW;ES;235.0;1735;COUPE;A;LUXE;177.0;E"
"BMW;ES;235.0;1735;COUPE;A;LUXE;179.0;E"
"BMW;ES;235.0;1735;COUPE;A;LUXE;181.0;E"
"BMW;ES;235.0;1915;CABRIOLET;A;LUXE;181.0;E"
"BMW;ES;235.0;1915;CABRIOLET;A;LUXE;183.0;E"
"BMW;ES;235.0;1915;CABRIOLET;A;LUXE;185.0;E"
"BMW;GO;230.0;1790;COUPE;A;LUXE;143.0;D"
"BMW;GO;230.0;1790;COUPE;A;LUXE;144.0;D"
"BMW;GO;230.0;1790;COUPE;A;LUXE;145.0;D"
"BMW;ES;235.0;1840;COUPE;A;LUXE;188.0;E"
"BMW;ES;235.0;1840;COUPE;A;LUXE;191.0;E"
"BMW;GO;230.0;1935;CABRIOLET;A;LUXE;147.0;D"
"BMW;GO;230.0;1935;CABRIOLET;A;LUXE;148.0;D"
"BMW;GO;230.0;1935;CABRIOLET;A;LUXE;149.0;D"
"BMW;GO;230.0;1870;COUPE;A;LUXE;149.0;D"
"BMW;GO;230.0;1870;COUPE;A;LUXE;152.0;D"
"BMW;GO;230.0;1870;COUPE;A;LUXE;153.0;D"
"BMW;GO;230.0;2005;CABRIOLET;A;LUXE;154.0;D"
"BMW;GO;230.0;2005;CABRIOLET;A;LUXE;157.0;D"
"BMW;GO;230.0;2005;CABRIOLET;A;LUXE;158.0;D"
"BMW;ES;235.0;1985;CABRIOLET;A;LUXE;192.0;E"
"BMW;ES;235.0;1985;CABRIOLET;A;LUXE;195.0;E"
"BMW;ES;330.0;1940;COUPE;A;LUXE;199.0;E"
"BMW;ES;330.0;1940;COUPE;A;LUXE;206.0;F"
"BMW;ES;330.0;2015;COUPE;A;LUXE;215.0;F"
"BMW;ES;330.0;2015;COUPE;A;LUXE;219.0;F"
"BMW;ES;300.0;1845;COUPE;A;LUXE;245.0;F"
"BMW;ES;300.0;1845;COUPE;A;LUXE;246.0;F"
"BMW;ES;300.0;1920;COUPE;A;LUXE;262.0;G"
"BMW;ES;300.0;1920;COUPE;A;LUXE;263.0;G"
"BMW;ES;300.0;2015;CABRIOLET;A;LUXE;248.0;F"
"BMW;ES;300.0;2015;CABRIOLET;A;LUXE;249.0;F"
"BMW;ES;300.0;2055;CABRIOLET;A;LUXE;266.0;G"
"BMW;ES;300.0;2055;CABRIOLET;A;LUXE;267.0;G"
"BMW;ES;330.0;1930;COUPE;A;LUXE;213.0;F"
"BMW;ES;330.0;1930;COUPE;A;LUXE;217.0;F"
"BMW;ES;330.0;1870;COUPE;A;LUXE;199.0;E"
"BMW;ES;330.0;1870;COUPE;A;LUXE;206.0;F"
"BMW;ES;330.0;2055;CABRIOLET;A;LUXE;217.0;F"
"BMW;ES;330.0;2055;CABRIOLET;A;LUXE;221.0;F"
"BMW;ES;330.0;2015;CABRIOLET;A;LUXE;208.0;F"
